user,item,skill,correct,wins,fails
50,88505,79,1,8,4
50,88507,79,1,9,4
50,88546,79,1,10,4
107,86792,43,1,8,3
50,87129,39,1,2,0
107,86885,43,1,9,3
50,87029,39,1,3,0
50,87086,39,1,4,0
107,86876,43,1,10,3
39,94890,45,0,3,4
39,94880,45,1,3,5
39,89605,47,1,5,6
39,89609,47,1,6,6
39,80484,40,0,0,0
39,80514,40,1,0,1
39,80472,40,0,1,1
39,80394,40,1,2,2
39,80460,40,1,3,2
39,80526,40,0,4,2
39,80592,40,0,4,4
39,86757,83,1,9,4
39,53956,80,1,5,0
39,87223,52,0,0,0
39,87244,52,0,0,1
39,87149,52,1,0,2
39,87251,52,1,1,2
39,61697,52,0,3,2
132,88523,79,1,1,0
132,88529,79,1,2,0
132,88594,79,1,3,0
108,51474,1,1,0,0
108,51412,1,0,1,0
108,51446,1,0,1,1
108,51397,1,1,1,2
78,51392,1,0,0,0
78,51462,1,0,0,1
78,51431,1,1,0,2
78,51414,1,1,1,2
78,51450,1,1,2,2
78,147305,81,0,3,0
108,51396,1,1,2,2
78,147301,81,1,3,1
78,147309,81,1,4,1
78,147299,81,1,7,1
108,58809,83,1,6,2
108,58805,83,1,7,2
78,147330,83,1,3,0
108,53778,83,1,8,2
78,147366,83,1,4,0
78,147337,83,1,5,0
78,147317,83,0,6,0
78,147338,83,1,6,1
78,147319,83,1,7,1
78,147347,83,1,8,1
78,147315,83,1,10,1
78,147464,79,1,2,0
78,147423,79,1,3,0
91,48609,7,0,11,5
78,147422,79,1,4,0
91,48645,7,1,11,6
91,48569,7,1,12,6
78,147524,39,1,1,0
78,147506,39,1,2,0
91,48639,7,1,13,6
91,49367,46,1,15,5
78,147532,39,0,3,0
54,74563,14,1,0,0
91,49334,46,1,16,5
54,93649,13,1,0,0
54,93415,2,1,0,0
91,51455,1,1,0,0
91,51425,1,1,1,0
91,147287,81,1,1,0
46,80652,40,1,8,2
46,80460,40,1,10,2
54,58587,2,1,1,0
133,147404,79,1,7,3
133,147389,79,1,8,3
133,147399,79,1,9,3
133,147445,79,1,10,3
288,120265,56,0,4,7
288,120297,56,0,5,8
288,120321,56,0,6,10
288,120289,56,0,6,11
288,120293,56,0,6,12
288,120261,56,0,6,13
288,48823,5,0,0,0
288,56703,5,1,0,1
288,56695,5,1,1,1
288,93479,6,0,0,0
288,51418,1,1,0,0
288,51405,1,1,1,1
288,51417,1,1,2,2
134,74576,14,1,0,0
134,74578,14,1,1,0
83,51477,1,0,0,0
83,51422,1,0,0,1
83,51469,1,0,1,3
50,51427,1,1,3,2
112,48577,7,1,12,6
112,48562,7,1,13,6
112,48560,7,1,14,6
112,51475,1,1,0,1
112,51440,1,1,1,1
112,51405,1,1,2,1
112,147615,43,0,5,10
112,147664,43,1,5,12
112,147600,43,1,7,13
112,147655,43,1,8,14
112,147592,43,0,9,14
131,74578,14,1,0,0
112,147634,43,0,9,15
131,93667,13,0,0,0
131,93662,13,1,1,1
131,93694,13,1,2,1
131,93466,2,1,0,0
592,93419,2,1,6,10
592,93411,2,1,7,10
915,85080,98,1,0,0
915,85086,98,1,1,0
915,85112,97,0,0,0
914,84597,97,1,0,0
917,84598,97,1,0,0
917,85065,98,0,0,0
914,84594,97,1,2,0
917,85113,97,0,1,0
914,84615,97,1,3,0
914,84616,97,1,4,0
917,84981,97,1,1,1
917,85019,98,1,0,1
917,84650,98,1,1,1
915,85019,98,1,2,0
917,85074,98,1,2,1
915,84980,97,0,0,1
917,84988,97,1,2,1
917,51637,57,0,0,0
915,85056,98,1,3,0
915,84996,97,0,0,2
917,51623,57,1,0,1
915,84613,97,0,0,3
917,58776,57,1,1,1
917,51582,57,1,3,1
915,85028,98,1,4,0
914,51597,57,1,2,0
917,51627,57,0,4,2
914,51574,57,1,3,0
914,51619,57,1,4,0
917,51628,57,1,4,3
914,51186,97,1,5,0
917,58792,57,1,6,3
915,51591,57,1,2,0
915,51626,57,1,3,0
917,66861,97,0,4,1
915,58787,57,1,4,0
914,51219,97,0,6,0
919,84616,97,1,0,0
919,84632,98,1,0,0
915,66828,97,0,0,4
919,85025,98,1,1,0
919,85028,98,1,2,0
919,51599,57,1,0,0
919,51633,57,1,1,2
917,66863,97,1,4,3
919,51585,57,1,2,2
914,66870,97,1,6,1
919,51583,57,1,4,2
919,51168,97,1,2,0
915,66829,97,0,0,5
917,66844,97,0,6,4
914,51213,97,1,7,1
917,66845,97,1,6,5
914,51162,97,1,9,1
917,66864,97,0,7,5
917,66865,97,0,7,6
914,51171,97,1,10,1
914,51012,98,0,0,0
917,66822,97,1,11,7
919,66794,97,1,4,2
919,51147,97,1,5,2
917,51032,98,1,3,1
919,66811,97,0,6,3
915,66830,97,0,0,6
919,66819,97,0,6,5
917,51036,98,0,4,1
919,66820,97,0,6,6
917,51037,98,0,4,2
915,51219,97,1,0,7
919,66821,97,0,6,7
915,66801,97,1,1,7
919,51198,97,0,6,8
919,51183,97,1,6,9
919,51192,97,1,7,9
915,66861,97,1,3,7
917,51038,98,1,4,3
919,66850,97,0,8,10
914,51088,98,0,0,1
917,51039,98,1,5,3
919,66851,97,1,8,11
919,51068,98,0,3,0
915,51076,98,1,6,0
914,51089,98,1,0,2
917,51045,98,0,6,4
919,51069,98,1,3,1
914,51090,98,1,1,2
914,51091,98,1,2,2
917,51046,98,1,6,5
917,51047,98,1,7,5
915,51032,98,0,7,0
919,51048,98,0,5,2
914,51096,98,1,3,2
919,51049,98,0,5,3
917,51068,98,0,9,5
919,51050,98,1,5,4
917,51069,98,1,9,6
914,51048,98,1,4,2
919,51053,98,0,6,6
919,51054,98,1,6,7
917,51070,98,1,10,6
919,51055,98,0,7,7
917,51071,98,0,11,6
914,51072,98,0,5,2
915,51033,98,0,7,1
919,51081,98,0,7,9
914,51073,98,0,5,3
919,51066,98,1,10,11
919,51067,98,1,11,11
915,51034,98,1,7,2
919,51116,98,0,12,11
915,51035,98,0,8,2
917,51128,98,1,11,7
919,51117,98,1,12,12
762,87493,99,1,0,1
762,87505,99,1,1,1
762,87494,99,1,2,2
762,87625,99,1,3,2
762,87481,99,1,4,2
85,93459,2,1,0,0
131,87029,39,1,16,6
131,87089,39,1,17,6
131,87057,39,1,18,6
131,57692,2,0,1,0
131,58551,2,1,1,1
131,57671,2,1,2,1
112,93413,2,0,0,0
131,58539,2,1,3,1
112,93386,2,0,0,1
112,93414,2,1,0,2
112,93441,2,0,1,2
112,93434,2,1,2,3
112,93410,2,1,3,3
55,58530,2,1,1,0
55,57716,2,1,2,0
123,74581,14,1,3,2
68,93449,2,1,0,0
68,58584,2,1,1,0
68,57671,2,1,2,0
103,93407,2,0,0,0
119,147461,79,1,0,0
103,93395,2,0,0,1
119,147416,79,1,1,0
103,93436,2,0,0,2
119,147401,79,1,2,0
119,147403,79,1,3,0
119,147452,79,1,4,0
106,93390,2,0,0,0
133,93405,2,1,0,1
106,93404,2,1,0,1
133,93425,2,1,1,1
106,93458,2,0,1,1
133,93464,2,1,2,1
133,57716,2,1,3,1
133,57686,2,1,4,1
106,93464,2,1,2,2
107,93444,2,0,0,0
107,93403,2,1,0,1
107,93438,2,0,1,1
107,93462,2,0,1,2
60,74554,14,1,0,0
107,93390,2,0,1,3
107,93457,2,0,1,4
107,93377,2,1,1,5
107,51439,1,0,0,0
63,74566,14,1,0,0
307,135635,1,0,0,0
58,93649,13,1,0,0
699,61100,31,0,0,3
307,135637,1,0,0,2
694,61117,31,1,1,3
694,61089,31,1,2,3
694,61091,31,0,3,3
699,61089,31,1,0,4
694,61103,31,0,3,4
699,61115,31,0,1,4
307,135633,1,0,1,3
694,61108,31,1,3,5
699,61106,31,1,2,5
699,61109,31,1,3,5
699,86075,31,0,4,5
694,61093,31,1,4,5
694,61099,31,0,5,5
694,85945,31,0,5,6
699,86069,31,0,4,6
699,85910,31,1,4,7
694,85897,31,0,5,7
699,85950,31,1,5,8
699,86048,31,0,6,8
699,86070,31,1,6,9
699,84728,31,0,7,9
699,84975,31,1,7,10
699,84970,31,1,8,10
699,84742,31,1,9,10
699,84838,31,1,10,10
694,85960,31,0,5,9
699,85794,31,1,12,10
699,85828,31,1,13,10
694,86050,31,1,5,10
699,85876,31,1,14,10
699,61099,31,0,15,10
307,147873,50,1,8,14
307,147839,50,0,9,14
307,147868,50,1,10,15
694,85971,31,1,6,10
699,61096,31,1,16,11
307,147836,50,1,11,15
694,85964,31,1,7,10
699,61098,31,0,17,11
694,84918,31,1,8,10
694,84783,31,0,9,10
699,61112,31,1,17,12
699,85907,31,0,18,12
694,84924,31,0,9,11
699,85933,31,0,18,13
694,84943,31,1,9,12
694,84781,31,0,10,12
699,85971,31,1,18,14
694,84977,31,0,10,13
699,85905,31,1,21,14
694,84940,31,1,10,14
699,85899,31,1,22,14
694,85809,31,0,11,14
699,84971,31,1,23,14
699,84781,31,0,24,14
694,85871,31,1,11,15
694,85882,31,1,12,15
694,85820,31,1,13,15
694,85891,31,1,14,15
699,84924,31,0,25,15
694,85838,31,1,15,15
699,84887,31,1,25,16
694,61101,31,0,17,15
132,54047,81,1,3,3
699,84829,31,1,26,16
132,54055,81,1,4,3
694,61114,31,1,17,16
132,54079,81,1,5,3
694,61106,31,1,18,17
95,93408,2,0,0,0
694,85969,31,1,19,17
694,85908,31,1,20,17
98,93441,2,1,0,0
694,85967,31,0,21,17
694,86061,31,1,21,18
694,85955,31,1,22,18
694,85970,31,0,23,18
95,93392,2,0,0,1
694,84833,31,1,23,19
694,84831,31,1,24,19
694,84939,31,1,25,19
98,87088,39,1,3,3
95,93461,2,0,0,2
98,87081,39,0,4,3
694,66230,34,1,2,1
694,66260,34,0,3,3
95,93427,2,1,1,3
96,93420,2,0,0,0
96,93390,2,0,1,2
96,93379,2,1,1,3
699,93383,2,0,4,17
95,54039,81,1,0,1
95,54031,81,1,1,1
699,93463,2,0,4,18
95,54079,81,1,2,1
95,54051,81,1,3,1
95,54047,81,1,4,1
699,93445,2,0,4,19
95,53790,83,1,7,2
95,53792,83,1,8,2
699,93451,2,1,4,20
95,58815,83,1,10,2
699,93462,2,0,5,20
95,53774,83,1,11,2
56,58560,2,1,6,3
95,88524,79,1,0,0
95,88608,79,1,1,0
699,93457,2,1,6,21
95,88612,79,1,2,0
95,88617,79,1,3,0
699,93453,2,1,7,21
95,88504,79,1,4,0
699,93379,2,0,8,21
699,93435,2,1,8,22
699,93428,2,1,9,22
699,93444,2,1,10,22
80,93434,2,0,0,0
80,93427,2,1,0,1
80,93410,2,1,1,1
80,93408,2,1,2,1
80,51411,1,1,3,3
7,87691,23,0,2,5
7,87726,23,0,2,6
7,87743,23,0,2,7
7,87744,23,1,2,8
7,87659,23,1,3,8
7,87681,23,0,4,8
7,88551,79,1,0,0
7,87053,39,0,0,0
7,54451,82,0,4,0
108,93430,2,1,0,0
108,88548,79,1,0,0
63,74555,14,1,1,0
63,93427,2,1,0,0
63,80204,21,1,16,16
78,93393,2,1,0,0
63,80196,21,1,17,16
100,51471,1,1,0,0
100,51445,1,0,1,0
63,57647,2,0,1,0
100,51415,1,1,2,1
100,51423,1,1,3,1
100,93427,2,0,0,0
100,93395,2,1,0,1
100,93374,2,1,1,1
100,93410,2,1,2,1
63,57707,2,0,1,1
63,57701,2,1,1,2
88,51459,1,0,3,2
88,51477,1,0,4,3
88,51451,1,1,4,4
88,51463,1,0,5,4
88,51429,1,1,6,5
88,51417,1,1,7,5
88,93374,2,1,0,0
50,93398,2,1,1,1
50,93395,2,0,2,1
50,93397,2,1,2,2
50,93423,2,1,3,2
50,93411,2,1,4,2
14,53681,46,0,1,0
14,53709,46,1,1,1
14,54003,81,1,2,0
14,86444,83,1,4,1
14,53798,83,0,5,1
290,120172,56,1,1,0
290,120220,56,1,3,0
290,120216,56,1,4,0
290,120200,56,1,5,0
290,120228,56,1,6,0
290,135634,1,0,0,0
290,135641,1,0,0,1
290,135658,1,0,1,2
290,135670,1,1,1,3
114,93424,2,0,0,0
114,93425,2,0,1,2
114,93440,2,1,1,3
114,93444,2,1,2,3
114,93468,2,1,3,3
2971,51008,98,0,3,2
2971,51009,98,1,3,3
60,74565,14,1,1,0
60,74569,14,1,2,0
60,93668,13,1,0,0
93,49358,46,1,8,3
93,49373,46,1,9,3
93,49301,46,0,10,3
93,49302,46,0,10,4
93,49303,46,1,10,5
93,49310,46,1,11,5
93,49379,46,0,13,5
93,49380,46,1,13,6
93,49381,46,1,14,6
93,49313,46,1,15,6
93,49349,46,1,16,6
93,49337,46,1,17,6
286,135570,5,1,0,0
286,135586,5,1,1,0
286,135594,6,0,0,0
310,86800,43,1,7,6
310,86891,43,1,8,6
310,147961,2,1,0,2
286,135610,6,0,0,1
286,135624,6,0,0,2
310,147943,2,1,1,2
953,120200,56,0,1,0
310,148025,49,1,2,2
230,147874,50,1,4,3
310,148087,31,1,0,0
310,148145,31,0,1,0
230,147847,50,1,5,3
310,148131,31,0,1,1
286,135619,6,1,0,3
230,148013,45,0,1,1
310,148126,31,1,1,2
310,148125,31,1,2,2
310,148115,31,1,3,2
286,135603,6,0,1,3
310,148020,49,1,3,2
953,120180,56,0,1,1
286,135615,6,1,1,4
286,135606,6,1,2,4
286,135645,1,0,0,0
310,120204,56,1,0,1
230,147907,49,0,3,2
286,135661,1,1,1,1
286,135647,1,1,2,1
310,120180,56,1,2,1
310,120216,56,1,3,1
310,120164,56,1,4,1
310,120176,56,1,5,1
919,51072,98,0,14,13
919,51073,98,0,14,14
919,51074,98,1,14,15
919,51075,98,1,15,15
919,51024,98,0,16,15
919,51025,98,1,16,16
919,51026,98,1,17,16
919,51040,98,0,19,16
919,51042,98,1,20,17
919,51043,98,1,21,17
917,51588,57,1,7,3
919,51044,98,0,22,17
919,51045,98,1,22,18
917,58795,57,0,8,3
919,51046,98,1,23,18
919,51047,98,1,24,18
919,51076,98,0,25,18
919,51077,98,1,25,19
919,51078,98,1,26,19
919,51079,98,1,27,19
919,51060,98,0,28,19
917,58788,57,0,8,4
919,51061,98,1,28,20
919,51062,98,1,29,20
919,51063,98,1,30,20
917,58772,57,0,8,5
919,51022,98,1,32,21
919,51023,98,1,33,21
919,51108,98,0,34,21
919,51109,98,1,34,22
919,51110,98,1,35,22
919,51128,98,0,37,22
914,51074,98,1,5,4
919,51129,98,1,37,23
919,51130,98,1,38,23
919,51131,98,0,39,23
917,58771,57,1,8,6
919,51124,98,0,39,24
919,51125,98,1,39,25
919,51126,98,1,40,25
919,51127,98,1,41,25
919,66801,97,0,9,11
917,51574,57,1,10,6
917,51621,57,0,11,6
917,51594,57,1,11,7
919,66802,97,0,9,12
917,51642,57,0,12,7
919,66803,97,1,9,13
917,51595,57,1,12,8
919,51144,97,1,10,13
919,51132,97,1,11,13
919,66798,97,0,12,13
919,66799,97,0,12,14
919,51138,97,1,13,15
915,51064,98,0,8,3
919,66858,97,0,14,15
914,51116,98,1,7,4
919,66860,97,1,15,16
914,51028,98,1,8,4
919,66834,97,0,16,16
919,66835,97,0,16,17
915,51066,98,0,9,4
915,51067,98,0,9,5
919,66836,97,1,16,18
914,50982,98,0,9,4
917,51048,98,1,13,7
919,66831,97,0,17,19
919,66832,97,1,17,20
915,51020,98,0,9,6
917,51108,98,1,14,7
919,51216,97,0,19,20
919,66822,97,0,19,21
919,66823,97,1,19,22
919,66824,97,0,20,22
915,51022,98,1,9,8
915,51023,98,0,10,8
917,51117,98,1,15,8
917,51119,98,0,17,8
915,51056,98,0,10,9
919,51003,98,1,43,25
917,51060,98,1,17,9
919,50983,98,1,44,25
915,51057,98,1,10,10
915,51059,98,1,12,10
917,51028,98,1,18,9
915,51024,98,0,13,10
915,51025,98,0,13,11
917,51040,98,1,19,9
915,51026,98,1,13,12
915,51027,98,1,14,12
919,91039,60,1,1,0
915,51108,98,1,15,12
919,91001,60,0,2,0
917,51064,98,1,20,9
919,91578,60,1,2,1
919,91033,60,1,3,1
919,91017,60,1,4,1
914,51006,98,0,10,5
919,91042,60,1,5,1
915,51046,98,1,17,13
919,91580,60,1,6,1
917,51072,98,1,21,9
915,51047,98,0,18,13
919,87820,99,0,0,0
915,51028,98,1,19,14
915,51012,98,1,20,14
915,51128,98,1,21,14
919,87890,99,1,0,1
919,87763,99,1,1,1
919,87887,99,1,2,1
919,87764,99,1,3,1
919,87718,99,1,4,2
919,87891,99,0,5,2
914,50998,98,1,10,6
914,51008,98,0,11,6
919,87807,99,0,5,3
919,87886,99,1,5,4
919,88291,99,1,8,4
919,88288,99,1,9,4
919,88357,99,0,10,4
919,88384,99,1,10,5
919,88326,99,1,11,5
919,88362,99,1,13,5
919,88313,99,1,14,5
119,93412,2,1,1,1
119,93376,2,1,2,1
2702,87249,52,1,0,1
2702,87188,52,1,1,1
2702,87145,52,1,2,1
764,87505,99,0,0,0
2702,87295,50,0,0,0
134,93640,13,1,0,0
134,93408,2,1,0,0
3156,86798,43,1,4,3
764,87556,99,1,0,3
764,87493,99,0,1,3
2827,89965,80,0,17,11
2827,89944,80,1,17,12
2290,86158,42,0,0,0
2290,53017,33,0,0,0
2290,66467,33,1,0,1
2290,66416,33,1,1,1
2290,66388,33,1,2,1
2290,66423,33,1,3,1
2290,66415,33,1,4,1
2290,54051,81,0,0,0
2290,54047,81,1,0,2
2290,54023,81,0,1,2
2290,53991,81,1,1,3
2040,79350,21,0,0,0
2040,79563,21,0,0,1
2040,79377,21,0,0,3
2040,79374,21,0,0,4
2040,79944,21,0,0,7
2040,79941,21,0,0,8
2040,81154,21,0,0,9
2040,81160,21,0,0,10
2040,81138,21,0,0,11
296,48813,5,1,0,0
296,56689,5,1,1,0
296,93479,6,1,0,0
307,135552,5,1,0,0
296,51408,1,1,1,0
307,135616,6,0,0,0
307,135617,6,1,0,1
218,135553,5,0,0,1
218,135560,5,1,1,2
302,147948,2,0,0,0
218,135619,6,0,0,0
307,135623,6,0,1,1
300,135550,5,0,1,0
218,135597,6,0,0,2
307,135599,6,0,1,2
302,147937,2,1,1,1
218,135592,6,0,0,3
218,135600,6,0,0,4
307,135624,6,0,2,3
218,135612,6,0,0,5
302,148044,49,1,2,2
219,48826,5,1,0,0
218,135605,6,0,0,6
302,148033,49,1,3,2
307,135600,6,0,2,4
218,135656,1,0,0,0
300,135561,5,0,1,3
302,148173,31,1,0,0
305,135568,5,1,0,0
307,135642,1,1,1,4
306,56697,5,0,0,0
302,148135,31,0,1,0
300,135627,6,1,0,0
302,148109,31,1,1,2
299,48822,5,1,0,0
305,135588,5,1,1,0
306,56687,5,1,0,1
302,120212,56,0,0,0
302,120196,56,1,0,1
302,120184,56,1,1,1
306,56704,5,1,1,1
306,48807,5,1,2,1
218,135648,1,0,0,1
219,93580,6,1,0,1
306,93576,6,1,0,0
218,135637,1,0,0,2
302,120224,56,1,3,1
218,135634,1,0,0,3
302,120200,56,1,4,1
302,120180,56,1,5,1
307,135652,1,0,3,5
218,135660,1,0,0,4
299,56687,5,1,1,0
307,135632,1,1,3,6
306,51465,1,0,0,0
307,135631,1,1,4,6
307,135654,1,1,5,6
306,51431,1,0,0,1
299,93613,6,0,0,0
305,135625,6,0,0,1
302,120232,56,1,6,1
302,120192,56,1,7,1
306,51396,1,1,1,2
306,51475,1,1,2,2
299,93611,6,0,1,1
299,93563,6,1,1,2
299,93534,6,1,2,2
299,93479,6,0,3,2
878,94681,99,0,17,9
878,94715,99,1,17,10
878,94670,99,1,18,10
878,94590,99,1,20,10
878,56023,4,0,0,0
878,56030,4,1,0,1
878,56116,4,1,2,1
878,56096,4,1,3,1
85,57722,2,0,1,0
85,57653,2,1,3,1
88,58587,2,1,2,0
91,93385,2,1,0,1
91,93446,2,1,1,1
91,57671,2,1,3,1
91,57686,2,1,4,1
88,54003,81,1,1,0
88,54047,81,0,2,0
88,54071,81,1,2,1
88,54095,81,1,3,1
88,54039,81,1,4,1
88,54035,81,1,5,1
88,54019,81,1,6,1
88,58804,83,1,7,3
88,58815,83,1,9,3
88,88511,79,1,0,0
88,88546,79,1,1,0
88,88552,79,1,2,0
88,88618,79,1,3,0
88,88590,79,1,4,0
88,87039,39,0,3,1
88,87034,39,1,3,2
88,87104,39,1,4,2
88,87025,39,1,5,2
88,87121,39,1,6,2
88,87110,39,1,7,2
58,93421,2,1,0,0
88,86900,43,1,3,0
88,86780,43,1,4,0
108,57662,2,0,1,0
88,86788,43,1,5,0
88,86802,43,1,6,0
108,57689,2,1,1,1
58,81189,21,0,17,8
7,49264,38,1,8,2
58,80017,21,1,18,9
58,80041,21,1,19,9
7,49267,38,1,9,2
96,57689,2,0,3,4
7,61096,31,0,10,6
611,85971,31,1,30,38
611,85942,31,0,31,38
611,85931,31,1,31,39
611,86079,31,1,32,39
611,85909,31,0,33,39
96,58593,2,0,3,7
611,85910,31,1,33,40
96,58590,2,0,3,8
611,61114,31,0,35,40
611,61112,31,0,35,41
611,61113,31,0,35,42
611,85859,31,1,35,45
611,85874,31,1,36,45
611,85831,31,0,37,45
611,85882,31,1,37,46
59,147306,81,1,1,0
59,147283,81,1,2,0
59,147363,83,1,3,0
59,147357,83,1,4,0
59,147361,83,1,5,0
7,61107,31,0,10,7
59,147413,79,1,0,0
59,147434,79,1,1,0
59,147408,79,1,2,0
59,147387,79,1,3,0
7,61106,31,1,10,9
7,61101,31,0,12,9
7,87778,23,0,4,9
7,87668,23,0,4,10
96,93466,2,0,3,9
7,87854,23,0,4,12
96,93397,2,1,3,10
7,87705,23,0,4,13
96,93469,2,0,4,10
112,57677,2,0,4,3
59,147492,39,1,1,0
96,93445,2,1,4,11
96,93424,2,1,5,11
91,147300,81,1,2,0
59,147505,39,1,3,0
59,147560,39,1,4,0
91,147299,81,1,3,0
91,147305,81,1,4,0
59,147495,39,1,5,0
112,57695,2,1,4,4
91,147342,83,1,3,0
59,147587,43,1,3,0
59,147636,43,1,4,0
59,147622,43,1,5,0
59,147596,43,1,6,0
91,147359,83,1,4,0
112,58557,2,1,6,4
91,147325,83,1,5,0
91,147329,83,1,6,0
91,147328,83,1,7,0
91,147421,79,1,0,0
91,147446,79,1,1,0
91,147420,79,0,3,0
91,147471,79,1,4,1
91,147448,79,1,5,1
91,147380,79,1,7,1
91,147544,39,0,1,0
106,58542,2,1,4,2
106,58560,2,1,5,2
69,57656,2,1,6,3
95,58554,2,1,4,3
69,57686,2,1,7,4
69,57713,2,1,9,4
69,147284,81,1,2,0
69,147298,81,1,3,0
69,147290,81,1,4,0
69,147288,81,1,5,0
69,147323,83,1,3,0
69,147338,83,1,4,0
69,147336,83,1,5,0
69,147360,83,1,6,0
69,147362,83,1,7,0
69,147442,79,1,1,0
69,147425,79,1,2,0
69,147377,79,1,3,0
69,147402,79,1,4,0
69,147486,39,1,1,0
69,147527,39,1,2,0
69,147564,39,1,3,0
69,147539,39,1,4,0
69,147478,39,1,5,0
69,147617,43,1,3,3
69,147610,43,1,4,3
69,147644,43,1,5,3
69,147637,43,0,6,3
69,147623,43,1,6,4
69,147598,43,1,7,4
69,147611,43,1,8,5
69,147590,43,1,9,5
69,147642,43,1,10,5
95,87039,39,1,4,4
95,87046,39,1,5,5
95,87064,39,1,6,5
95,87060,39,1,7,5
95,87054,39,1,8,5
95,87118,39,1,9,5
107,57677,2,0,2,5
95,86861,43,1,4,1
95,86843,43,1,5,1
95,86775,43,1,6,1
95,86800,43,1,7,1
107,57641,2,1,2,6
107,57707,2,1,3,6
95,86858,43,1,8,1
107,58560,2,1,4,6
50,58560,2,0,5,2
50,57698,2,0,5,3
50,58587,2,1,5,4
50,57656,2,1,6,4
65,93416,2,1,6,3
14,53778,83,1,5,2
14,84940,31,1,0,0
14,84949,31,0,1,0
14,84788,31,1,1,1
14,84909,31,1,2,1
14,84879,31,1,3,1
14,85718,33,0,0,0
14,85697,33,1,0,1
14,85694,33,1,1,1
14,85712,33,1,2,1
14,49278,38,1,2,1
14,85904,31,0,5,1
14,86051,31,1,5,2
14,85972,31,1,6,2
14,85956,31,1,7,2
14,61108,31,0,8,2
14,61110,31,0,8,3
1122,87665,23,1,2,3
14,61113,31,0,8,5
1122,87652,23,0,3,3
14,61099,31,0,8,6
1122,87744,23,1,3,4
1122,87660,23,1,4,4
1122,87635,23,1,5,4
1122,85681,45,0,0,0
14,87793,23,0,0,0
78,57698,2,1,1,0
1122,86097,45,1,0,1
1122,85091,45,1,1,1
1122,88552,79,1,0,0
1122,54453,82,1,2,0
1122,54478,82,1,3,0
1122,58775,57,1,0,0
895,94708,99,0,17,6
80,57665,2,0,3,1
895,94727,99,0,17,7
895,94666,99,1,17,8
895,94673,99,1,18,8
895,94601,99,1,19,8
114,57680,2,1,4,3
108,57644,2,1,2,1
114,58596,2,0,5,3
114,58563,2,0,5,4
108,58590,2,1,3,1
114,57674,2,1,5,5
114,57719,2,1,6,5
742,54262,82,1,16,8
742,66355,33,0,3,0
742,66339,33,1,3,1
742,66549,33,1,4,1
742,66448,33,1,5,1
742,66247,34,1,6,1
80,57713,2,1,3,2
60,93418,2,1,0,0
6,56100,4,1,0,0
60,58599,2,1,2,0
742,66686,35,1,1,2
742,71790,18,1,1,0
742,75278,22,1,0,0
742,86504,30,1,0,0
742,94987,30,0,1,0
742,95016,30,1,1,1
742,94976,30,1,2,1
742,86468,30,0,3,1
742,86473,30,1,3,2
742,86460,30,1,4,2
742,86462,30,1,5,2
742,86558,30,0,6,2
742,86507,30,0,6,3
83,51473,1,0,1,4
83,51444,1,0,1,5
83,93381,2,0,0,0
83,93422,2,0,0,1
83,93441,2,0,0,2
83,93425,2,1,0,3
83,93371,2,1,1,3
83,58581,2,1,3,3
83,57644,2,1,4,3
1616,73453,15,0,0,0
1679,73365,15,0,0,0
1679,73421,15,1,0,1
1679,73343,15,1,1,1
1616,73369,15,0,5,1
1679,73409,15,1,3,1
1616,73393,15,1,6,2
1679,73457,15,1,4,1
1616,73441,15,1,7,2
1616,73449,15,1,8,2
1679,73401,15,1,6,1
1679,73441,15,1,7,1
1616,73457,15,1,10,2
1616,73437,15,1,11,2
1679,73425,15,1,9,1
1616,73389,15,1,12,2
1679,73417,15,1,10,1
1616,73357,15,1,13,2
1679,73449,15,1,11,1
1679,73347,15,1,13,1
1679,73369,15,0,14,1
1616,73461,15,1,17,2
1616,73381,15,1,18,2
1616,73409,15,1,19,2
1679,73413,15,0,14,2
1679,73461,15,1,14,3
1679,73377,15,1,15,3
1679,73373,15,1,16,3
1679,73361,15,1,17,3
1679,73397,15,0,18,3
1679,73393,15,1,18,4
1679,73381,15,1,19,4
1679,73445,15,1,20,4
1679,73385,15,1,21,4
1679,73357,15,1,22,4
878,56197,4,1,4,1
119,58542,2,1,4,1
106,57668,2,0,6,2
783,71355,45,1,0,0
106,57671,2,1,6,3
106,47053,2,0,7,3
779,94893,45,1,1,0
783,85009,49,0,0,0
779,94891,45,1,2,0
919,87835,99,1,15,5
779,92336,2,0,0,0
919,51204,97,1,20,23
919,66804,97,0,21,23
783,84676,49,1,0,1
783,92333,2,1,0,0
915,51118,98,1,23,15
919,66806,97,0,22,24
915,51080,98,1,25,15
917,58779,57,1,13,8
917,58782,57,1,14,8
919,66825,97,0,22,25
919,66826,97,1,22,26
919,66827,97,1,23,26
779,92332,2,0,0,1
917,51578,57,1,16,8
919,51174,97,1,24,26
915,51052,98,1,26,15
917,51003,98,0,22,9
919,66795,97,0,25,26
779,94896,45,1,3,0
919,66797,97,1,26,27
919,66807,97,0,27,27
915,51120,98,0,27,15
779,94898,45,1,4,0
774,71789,18,1,0,1
919,66808,97,0,27,28
774,71358,45,1,0,0
915,51121,98,0,27,16
919,66809,97,1,27,29
779,85247,49,1,0,0
1922,93014,84,0,0,0
915,51123,98,0,28,17
919,66865,97,1,28,30
783,71776,18,0,0,0
917,51004,98,1,22,10
919,66837,97,0,31,30
919,66838,97,1,31,31
783,71794,18,1,0,1
